# C = 20
#
#	t[1]= 1
#	t[2]= 3
#
0.2	0.00004109	0.00029034
0.3	0.00056218	0.00319958
0.4	0.00301014	0.01468813
0.5	0.00950275	0.04119962
0.6	0.02150378	0.08473791
0.7	0.03902059	0.14194713
0.8	0.06092249	0.20691322
0.9	0.08568981	0.27406193
1.0	0.11194515	0.33944355
1.1	0.13865172	0.40077342
1.2	0.16511189	0.45700026
1.3	0.19089390	0.50784771
